date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:16:51	70325/70325	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:33:43%20GMT	https://electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/img/flags.png?1	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/img/flagsc4ca.png	(from https://electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/css/intlTelInput.css?ver=6.5.2)
14:16:53	157788/157788	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:05%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/cables-with-wires-in-electrical-device-2023-11-27-05-05-38-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/cables-with-wires-in-electrical-device-2023-11-27-05-05-38-utc-1.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-77.css?ver=1702475899)
14:16:56	183962/183962	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:33:43%20GMT	https://electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/img/flags@2x.png?1	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/img/flags@2xc4ca.png	(from https://electema.tokotema.com/wp-content/plugins/romethemeform/widgets/assets/css/intlTelInput.css?ver=6.5.2)
14:16:58	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Dec%202023%2004:33:20%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
14:16:58	401140/401140	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Dec%202023%2004:33:21%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
14:16:59	892000/892000	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Dec%202023%2004:33:21%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
14:16:59	175392/175392	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2008:26:49%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-169.css?ver=1702628809	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-1694439.css	(from https://electema.tokotema.com/about-us/)
14:17:00	507320/507320	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Dec%202023%2004:33:21%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
14:17:01	2733431/2733431	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Dec%202023%2004:33:20%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
14:17:02	2077/2077	---M-Z	200	added ('OK')	application/json	etag:%221029-1714466822;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fabout-us%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed6852.json	(from https://electema.tokotema.com/about-us/)
14:17:02	74349/74349	---MCZ	200	added ('OK')	application/json	etag:%221028-1714466822;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/169	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/169.json	(from https://electema.tokotema.com/about-us/)
14:17:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:03%20GMT	https://electema.tokotema.com/?p=169	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexff23.html	(from https://electema.tokotema.com/about-us/)
14:17:03	2237/2237	---M-Z	200	added ('OK')	text/xml	etag:%221030-1714466823;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fabout-us%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed80f7	(from https://electema.tokotema.com/about-us/)
14:17:04	257381/257381	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:36:36%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/confident-advisor-2023-11-27-05-11-30-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/confident-advisor-2023-11-27-05-11-30-utc-1.png	(from https://electema.tokotema.com/about-us/)
14:17:04	264866/264866	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:36:32%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/happy-smiling-businessman-smiling-being-confident-2023-11-27-05-34-24-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/happy-smiling-businessman-smiling-being-confident-2023-11-27-05-34-24-utc-1.png	(from https://electema.tokotema.com/about-us/)
14:17:04	305436/305436	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:36:18%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/smiling-confident-mature-businessman-looking-at-ca-2023-11-27-05-12-02-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/smiling-confident-mature-businessman-looking-at-ca-2023-11-27-05-12-02-utc-1.png	(from https://electema.tokotema.com/about-us/)
14:17:05	289415/289415	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:36:24%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/happy-confident-senior-asian-businesswoman-standin-2023-11-27-05-28-57-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/happy-confident-senior-asian-businesswoman-standin-2023-11-27-05-28-57-utc-1.png	(from https://electema.tokotema.com/about-us/)
14:17:05	245802/245802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:38%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/electricity-2023-11-27-05-06-32-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/electricity-2023-11-27-05-06-32-utc-2.jpg	(from https://electema.tokotema.com/about-us/)
14:17:05	2075/2075	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Dec%202023%2004:33:21%20GMT	https://electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-bar.js?ver=2.6.2	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-bar61da.js	(from https://electema.tokotema.com/about-us/)
14:17:06	233570/233570	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2002:22:00%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-207.css?ver=1702606920	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-2072e2b.css	(from https://electema.tokotema.com/services/)
14:17:06	111968/111968	---MCZ	200	added ('OK')	application/json	etag:%221031-1714466827;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/207	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/207.json	(from https://electema.tokotema.com/services/)
14:17:07	2077/2077	---M-Z	200	added ('OK')	application/json	etag:%221032-1714466827;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fservices%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed1fac.json	(from https://electema.tokotema.com/services/)
14:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:08%20GMT	https://electema.tokotema.com/?p=207	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexeb91.html	(from https://electema.tokotema.com/services/)
14:17:07	2237/2237	---M-Z	200	added ('OK')	text/xml	etag:%221033-1714466828;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fservices%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed1c33	(from https://electema.tokotema.com/services/)
14:17:08	82534/82534	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:37:18%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/female-engineer-holding-laptop-checking-solar-pane-2023-11-27-05-25-37-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/female-engineer-holding-laptop-checking-solar-pane-2023-11-27-05-25-37-utc-1.png	(from https://electema.tokotema.com/services/)
14:17:09	64076/64076	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:22%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/electrical-engineer-working-in-control-room-2023-11-27-05-02-46-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/electrical-engineer-working-in-control-room-2023-11-27-05-02-46-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:09	40953/40953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:29%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/male-hand-holding-stripped-wires-of-ethernet-cable-2023-11-27-05-11-06-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/male-hand-holding-stripped-wires-of-ethernet-cable-2023-11-27-05-11-06-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:09	295978/295978	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:22%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/men-s-hands-close-up-installation-of-an-electric-2023-11-27-05-28-17-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/men-s-hands-close-up-installation-of-an-electric-2023-11-27-05-28-17-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:09	117986/117986	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:12%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/a-bunch-of-smart-home-devices-2023-11-27-04-53-22-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/a-bunch-of-smart-home-devices-2023-11-27-04-53-22-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:10	65140/65140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:20%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/residential-electric-breakers-panel-2023-11-27-05-18-50-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/residential-electric-breakers-panel-2023-11-27-05-18-50-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:10	53229/53229	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:25%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/electric-light-point-installing-2023-11-27-05-26-07-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/electric-light-point-installing-2023-11-27-05-26-07-utc-1.jpg	(from https://electema.tokotema.com/services/)
14:17:10	109357/109357	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2008:26:53%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-240.css?ver=1702628813	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-240bc08.css	(from https://electema.tokotema.com/service-details/)
14:17:11	59259/59259	---MCZ	200	added ('OK')	application/json	etag:%221034-1714466832;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/240	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/240.json	(from https://electema.tokotema.com/service-details/)
14:17:11	2112/2112	---M-Z	200	added ('OK')	application/json	etag:%221035-1714466832;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fservice-details%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed7188.json	(from https://electema.tokotema.com/service-details/)
14:17:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:12%20GMT	https://electema.tokotema.com/?p=240	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexcfe0.html	(from https://electema.tokotema.com/service-details/)
14:17:12	2272/2272	---M-Z	200	added ('OK')	text/xml	etag:%221036-1714466832;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fservice-details%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed3f0d	(from https://electema.tokotema.com/service-details/)
14:17:13	57714/57714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:23%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/industrial-engineer-work-on-site-engineer-visit-a-2023-11-27-05-36-02-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/industrial-engineer-work-on-site-engineer-visit-a-2023-11-27-05-36-02-utc-1.jpg	(from https://electema.tokotema.com/service-details/)
14:17:14	175172/175172	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:56%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-professional-electrician-worker-with-s-2023-11-27-04-53-14-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-professional-electrician-worker-with-s-2023-11-27-04-53-14-utc-1.jpg	(from https://electema.tokotema.com/service-details/)
14:17:15	170646/170646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:00%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/smiling-professional-electrician-worker-in-uniform-2023-11-27-04-53-06-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/smiling-professional-electrician-worker-in-uniform-2023-11-27-04-53-06-utc-1.jpg	(from https://electema.tokotema.com/service-details/)
14:17:16	154431/154431	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Dec%202023%2014:27:47%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-294.css?ver=1702564067	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-294263a.css	(from https://electema.tokotema.com/projects/)
14:17:16	201912/201912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:48%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/male-technician-in-uniform-with-screwdriver-repair-2023-11-27-05-13-15-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/male-technician-in-uniform-with-screwdriver-repair-2023-11-27-05-13-15-utc-1.jpg	(from https://electema.tokotema.com/service-details/)
14:17:16	159590/159590	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2004:37:03%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/engineer-working-setup-solar-panel-at-the-roof-top-2023-11-27-04-57-12-utc-1.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/engineer-working-setup-solar-panel-at-the-roof-top-2023-11-27-04-57-12-utc-1.png	(from https://electema.tokotema.com/service-details/)
14:17:17	74413/74413	---MCZ	200	added ('OK')	application/json	etag:%221037-1714466837;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/294	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/294.json	(from https://electema.tokotema.com/projects/)
14:17:17	197944/197944	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:52%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-in-uniform-is-installing-2023-11-27-04-52-43-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-in-uniform-is-installing-2023-11-27-04-52-43-utc-1.jpg	(from https://electema.tokotema.com/service-details/)
14:17:18	2077/2077	---M-Z	200	added ('OK')	application/json	etag:%221038-1714466838;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fprojects%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed7918.json	(from https://electema.tokotema.com/projects/)
14:17:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:18%20GMT	https://electema.tokotema.com/?p=294	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexe2aa.html	(from https://electema.tokotema.com/projects/)
14:17:18	2237/2237	---M-Z	200	added ('OK')	text/xml	etag:%221039-1714466839;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fprojects%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed456b	(from https://electema.tokotema.com/projects/)
14:17:19	164120/164120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:02%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/setting-up-data-center-2023-11-27-05-34-39-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/setting-up-data-center-2023-11-27-05-34-39-utc-1.jpg	(from https://electema.tokotema.com/projects/)
14:17:19	147386/147386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:06%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/handyman-replacing-lightbulb-at-home-2023-11-27-05-27-34-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/handyman-replacing-lightbulb-at-home-2023-11-27-05-27-34-utc-1.jpg	(from https://electema.tokotema.com/projects/)
14:17:20	257921/257921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:34%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/technicians-installing-photovoltaic-solar-panels-o-2023-11-27-05-01-38-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/technicians-installing-photovoltaic-solar-panels-o-2023-11-27-05-01-38-utc-1.jpg	(from https://electema.tokotema.com/projects/)
14:17:20	48176/48176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:27%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-in-uniform-is-installing-2023-11-27-04-52-43-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-in-uniform-is-installing-2023-11-27-04-52-43-utc-2.jpg	(from https://electema.tokotema.com/projects/)
14:17:20	136618/136618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:09%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/a-bunch-of-smart-home-devices-2023-11-27-04-53-22-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/a-bunch-of-smart-home-devices-2023-11-27-04-53-22-utc-2.jpg	(from https://electema.tokotema.com/projects/)
14:17:20	304278/304278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:20%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-professional-electrician-worker-with-s-2023-11-27-04-53-14-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-professional-electrician-worker-with-s-2023-11-27-04-53-14-utc-2.jpg	(from https://electema.tokotema.com/projects/)
14:17:21	52672/52672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:26%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/male-technician-in-uniform-with-screwdriver-repair-2023-11-27-05-13-15-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/male-technician-in-uniform-with-screwdriver-repair-2023-11-27-05-13-15-utc-2.jpg	(from https://electema.tokotema.com/projects/)
14:17:21	274213/274213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:28%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/smiling-professional-electrician-worker-in-uniform-2023-11-27-04-53-06-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/smiling-professional-electrician-worker-in-uniform-2023-11-27-04-53-06-utc-2.jpg	(from https://electema.tokotema.com/projects/)
14:17:21	57253/57253	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:24%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-worker-in-uniform-is-inst-2023-11-27-04-49-30-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/professional-electrician-worker-in-uniform-is-inst-2023-11-27-04-49-30-utc-1.jpg	(from https://electema.tokotema.com/projects/)
14:17:22	180331/180331	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2000:47:38%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-334.css?ver=1702601258	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-334758a.css	(from https://electema.tokotema.com/team/)
14:17:22	229855/229855	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:44%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-electrician-worker-in-uniform-is-insta-2023-11-27-05-32-39-utc-1.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/close-up-of-electrician-worker-in-uniform-is-insta-2023-11-27-05-32-39-utc-1.jpg	(from https://electema.tokotema.com/projects/)
14:17:22	72819/72819	---MCZ	200	added ('OK')	application/json	etag:%221040-1714466843;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/334	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/334.json	(from https://electema.tokotema.com/team/)
14:17:23	2057/2057	---M-Z	200	added ('OK')	application/json	etag:%221041-1714466843;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fteam%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed9534.json	(from https://electema.tokotema.com/team/)
14:17:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:23%20GMT	https://electema.tokotema.com/?p=334	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexd06c.html	(from https://electema.tokotema.com/team/)
14:17:23	2217/2217	---M-Z	200	added ('OK')	text/xml	etag:%221042-1714466844;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fteam%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed0234	(from https://electema.tokotema.com/team/)
